GLOBAL OPTIMUM SEARCH OF RE-EVALUATED BINARY ONEMAX
WITH ADDED POSTERIOR NOISE ~N(0, SIGMA)

NUMBER OF FITNESS EVALUATIONS FOR   MMASib

DATE:   2015-12-27 (year-month-day)
TIME:   18:24:20 (hour:min:sec)
SEED:   1

EXPERIMENTS PERFORMED ON:   MacBook Pro (13" Retina, Beginning 2015)
OPERATING SYSTEM:   Mac OS X Version 10.11.1
PROCESSOR:   2.7GHz dual-core Intel Core i5 (Turbo Boost up to 3.1GHz) with 3MB shared L3 cache
MEMORY:   8GB of 1866MHz LPDDR3

DIMENSION N_ANTS EVAPORATION SIGMA N_RE_EVALUATIONS N_FITNESS_EVALUATIONS
100 5 0.045 20.554804791094462 10 54350
100 5 0.045 20.554804791094462 10 94000
100 5 0.045 20.554804791094462 10 90200
100 5 0.045 20.554804791094462 10 114350
100 5 0.045 22.135943621178651 10 132700
100 5 0.045 22.135943621178651 10 176450
100 5 0.045 22.135943621178651 10 103550
100 5 0.045 22.135943621178651 10 91250
100 5 0.045 22.135943621178651 10 131100
100 5 0.045 22.135943621178651 10 127200
100 5 0.045 22.135943621178651 10 121050
100 5 0.045 22.135943621178651 10 76950
100 5 0.045 22.135943621178651 10 54500
100 5 0.045 22.135943621178651 10 57200
100 5 0.045 22.135943621178651 10 88600
100 5 0.045 22.135943621178651 10 161800
100 5 0.045 22.135943621178651 10 60100
100 5 0.045 22.135943621178651 10 69500
100 5 0.045 22.135943621178651 10 54850
100 5 0.045 22.135943621178651 10 110300
100 5 0.045 22.135943621178651 10 41600
100 5 0.045 22.135943621178651 10 50100
100 5 0.045 22.135943621178651 10 80750
100 5 0.045 22.135943621178651 10 43650
100 5 0.045 22.135943621178651 10 70400
100 5 0.045 22.135943621178651 10 111550
100 5 0.045 22.135943621178651 10 69600
100 5 0.045 22.135943621178651 10 95550
100 5 0.045 22.135943621178651 10 116650
100 5 0.045 22.135943621178651 10 57250
100 5 0.045 22.135943621178651 10 57900
100 5 0.045 22.135943621178651 10 101000
100 5 0.045 22.135943621178651 10 51550
100 5 0.045 22.135943621178651 10 39000
100 5 0.045 22.135943621178651 10 51850
100 5 0.045 22.135943621178651 10 73250
100 5 0.045 22.135943621178651 10 56100
100 5 0.045 22.135943621178651 10 58300
100 5 0.045 22.135943621178651 10 53900
100 5 0.045 22.135943621178651 10 89700
100 5 0.045 22.135943621178651 10 44250
100 5 0.045 22.135943621178651 10 103350
100 5 0.045 22.135943621178651 10 85800
100 5 0.045 22.135943621178651 10 83800
100 5 0.045 22.135943621178651 10 64600
100 5 0.045 22.135943621178651 10 103550
100 5 0.045 22.135943621178651 10 37350
100 5 0.045 22.135943621178651 10 56550
100 5 0.045 22.135943621178651 10 77750
100 5 0.045 22.135943621178651 10 72800
100 5 0.045 22.135943621178651 10 75300
100 5 0.045 22.135943621178651 10 63550
100 5 0.045 22.135943621178651 10 39450
100 5 0.045 22.135943621178651 10 68350
100 5 0.045 22.135943621178651 10 76400
100 5 0.045 22.135943621178651 10 70650
100 5 0.045 22.135943621178651 10 79700
100 5 0.045 22.135943621178651 10 57500
100 5 0.045 22.135943621178651 10 96700
100 5 0.045 22.135943621178651 10 40900
100 5 0.045 22.135943621178651 10 74650
100 5 0.045 22.135943621178651 10 84750
100 5 0.045 22.135943621178651 10 51900
100 5 0.045 22.135943621178651 10 54500
100 5 0.045 22.135943621178651 10 90550
100 5 0.045 22.135943621178651 10 46000
100 5 0.045 22.135943621178651 10 114000
100 5 0.045 22.135943621178651 10 78350
100 5 0.045 22.135943621178651 10 65150
100 5 0.045 22.135943621178651 10 87200
100 5 0.045 22.135943621178651 10 99950
100 5 0.045 22.135943621178651 10 76050
100 5 0.045 22.135943621178651 10 66850
100 5 0.045 22.135943621178651 10 97700
100 5 0.045 22.135943621178651 10 82950
100 5 0.045 22.135943621178651 10 71700
100 5 0.045 22.135943621178651 10 118350
100 5 0.045 22.135943621178651 10 93600
100 5 0.045 22.135943621178651 10 94650
100 5 0.045 22.135943621178651 10 65950
100 5 0.045 22.135943621178651 10 52650
100 5 0.045 22.135943621178651 10 90800
100 5 0.045 22.135943621178651 10 48850
100 5 0.045 22.135943621178651 10 102600
100 5 0.045 22.135943621178651 10 155200
100 5 0.045 22.135943621178651 10 54600
100 5 0.045 22.135943621178651 10 110600
100 5 0.045 22.135943621178651 10 78100
100 5 0.045 22.135943621178651 10 55300
100 5 0.045 22.135943621178651 10 99500
100 5 0.045 22.135943621178651 10 82350
100 5 0.045 22.135943621178651 10 72800
100 5 0.045 22.135943621178651 10 52550
100 5 0.045 22.135943621178651 10 47950
100 5 0.045 23.71708245126284 10 73600
100 5 0.045 23.71708245126284 10 113150
100 5 0.045 23.71708245126284 10 100200
100 5 0.045 23.71708245126284 10 92900
100 5 0.045 23.71708245126284 10 62000
100 5 0.045 23.71708245126284 10 180850
100 5 0.045 23.71708245126284 10 112900
100 5 0.045 23.71708245126284 10 69000
100 5 0.045 23.71708245126284 10 44700
100 5 0.045 23.71708245126284 10 111550
100 5 0.045 23.71708245126284 10 88800
100 5 0.045 23.71708245126284 10 93400
100 5 0.045 23.71708245126284 10 102450
100 5 0.045 23.71708245126284 10 113700
100 5 0.045 23.71708245126284 10 45400
100 5 0.045 23.71708245126284 10 80800
100 5 0.045 23.71708245126284 10 98100
100 5 0.045 23.71708245126284 10 99200
100 5 0.045 23.71708245126284 10 47000
100 5 0.045 23.71708245126284 10 106200
100 5 0.045 23.71708245126284 10 115550
100 5 0.045 23.71708245126284 10 70800
100 5 0.045 23.71708245126284 10 58050
100 5 0.045 23.71708245126284 10 60800
100 5 0.045 23.71708245126284 10 55800
100 5 0.045 23.71708245126284 10 60100
100 5 0.045 23.71708245126284 10 77300
100 5 0.045 23.71708245126284 10 86300
100 5 0.045 23.71708245126284 10 126650
100 5 0.045 23.71708245126284 10 89550
100 5 0.045 23.71708245126284 10 46600
100 5 0.045 23.71708245126284 10 100150
100 5 0.045 23.71708245126284 10 61150
100 5 0.045 23.71708245126284 10 136050
100 5 0.045 23.71708245126284 10 46900
100 5 0.045 23.71708245126284 10 107200
100 5 0.045 23.71708245126284 10 118750
100 5 0.045 23.71708245126284 10 79200
100 5 0.045 23.71708245126284 10 128350
100 5 0.045 23.71708245126284 10 53450
100 5 0.045 23.71708245126284 10 106500
100 5 0.045 23.71708245126284 10 86000
100 5 0.045 23.71708245126284 10 131850
100 5 0.045 23.71708245126284 10 120700
100 5 0.045 23.71708245126284 10 60350
100 5 0.045 23.71708245126284 10 147050
100 5 0.045 23.71708245126284 10 72600
100 5 0.045 23.71708245126284 10 85150
100 5 0.045 23.71708245126284 10 104900
100 5 0.045 23.71708245126284 10 91650
100 5 0.045 23.71708245126284 10 46800
100 5 0.045 23.71708245126284 10 95200
100 5 0.045 23.71708245126284 10 69850
100 5 0.045 23.71708245126284 10 69500
100 5 0.045 23.71708245126284 10 127800
100 5 0.045 23.71708245126284 10 72450
100 5 0.045 23.71708245126284 10 80350
100 5 0.045 23.71708245126284 10 70950
100 5 0.045 23.71708245126284 10 54900
100 5 0.045 23.71708245126284 10 70000
100 5 0.045 23.71708245126284 10 85650
100 5 0.045 23.71708245126284 10 84400
100 5 0.045 23.71708245126284 10 153100
100 5 0.045 23.71708245126284 10 121350
100 5 0.045 23.71708245126284 10 182850
100 5 0.045 23.71708245126284 10 70850
100 5 0.045 23.71708245126284 10 82650
100 5 0.045 23.71708245126284 10 82700
100 5 0.045 23.71708245126284 10 204500
100 5 0.045 23.71708245126284 10 103550
100 5 0.045 23.71708245126284 10 44850
100 5 0.045 23.71708245126284 10 84400
100 5 0.045 23.71708245126284 10 120650
100 5 0.045 23.71708245126284 10 133950
100 5 0.045 23.71708245126284 10 50650
100 5 0.045 23.71708245126284 10 83550
100 5 0.045 23.71708245126284 10 52800
100 5 0.045 23.71708245126284 10 79750
100 5 0.045 23.71708245126284 10 69100
100 5 0.045 23.71708245126284 10 78100
100 5 0.045 23.71708245126284 10 173050
100 5 0.045 23.71708245126284 10 95750
100 5 0.045 23.71708245126284 10 68200
100 5 0.045 23.71708245126284 10 131850
100 5 0.045 23.71708245126284 10 84600
100 5 0.045 23.71708245126284 10 61350
100 5 0.045 23.71708245126284 10 62550
100 5 0.045 23.71708245126284 10 74000
100 5 0.045 23.71708245126284 10 92450
100 5 0.045 23.71708245126284 10 101300
100 5 0.045 25.298221281347029 10 79450
100 5 0.045 25.298221281347029 10 68150
100 5 0.045 25.298221281347029 10 80050
100 5 0.045 25.298221281347029 10 108100
100 5 0.045 25.298221281347029 10 131600
100 5 0.045 25.298221281347029 10 117150
100 5 0.045 25.298221281347029 10 64350
100 5 0.045 25.298221281347029 10 78300
100 5 0.045 25.298221281347029 10 88200
100 5 0.045 25.298221281347029 10 75100
100 5 0.045 25.298221281347029 10 73450
100 5 0.045 25.298221281347029 10 59050
100 5 0.045 25.298221281347029 10 72700
100 5 0.045 25.298221281347029 10 85300
100 5 0.045 25.298221281347029 10 108150
100 5 0.045 25.298221281347029 10 105850
100 5 0.045 25.298221281347029 10 88600
100 5 0.045 25.298221281347029 10 148050
100 5 0.045 25.298221281347029 10 62150
100 5 0.045 25.298221281347029 10 95600
100 5 0.045 25.298221281347029 10 230200
100 5 0.045 25.298221281347029 10 74750
100 5 0.045 25.298221281347029 10 106400
100 5 0.045 25.298221281347029 10 99450
100 5 0.045 25.298221281347029 10 227250
100 5 0.045 25.298221281347029 10 82300
100 5 0.045 25.298221281347029 10 82850
100 5 0.045 25.298221281347029 10 72650
100 5 0.045 25.298221281347029 10 70700
100 5 0.045 25.298221281347029 10 85850
100 5 0.045 25.298221281347029 10 155500
100 5 0.045 25.298221281347029 10 125250
100 5 0.045 25.298221281347029 10 132800
100 5 0.045 25.298221281347029 10 89600
100 5 0.045 25.298221281347029 10 173900
100 5 0.045 25.298221281347029 10 84750
100 5 0.045 25.298221281347029 10 164250
100 5 0.045 25.298221281347029 10 125200
100 5 0.045 25.298221281347029 10 41850
100 5 0.045 25.298221281347029 10 116300
100 5 0.045 25.298221281347029 10 148400
100 5 0.045 25.298221281347029 10 97500
100 5 0.045 25.298221281347029 10 124000
100 5 0.045 25.298221281347029 10 104900
100 5 0.045 25.298221281347029 10 106900
100 5 0.045 25.298221281347029 10 154950
100 5 0.045 25.298221281347029 10 96000
100 5 0.045 25.298221281347029 10 107000
100 5 0.045 25.298221281347029 10 177500
100 5 0.045 25.298221281347029 10 100300
100 5 0.045 25.298221281347029 10 175250
100 5 0.045 25.298221281347029 10 115200
100 5 0.045 25.298221281347029 10 88600
100 5 0.045 25.298221281347029 10 255100
100 5 0.045 25.298221281347029 10 77500
100 5 0.045 25.298221281347029 10 117400
100 5 0.045 25.298221281347029 10 55100
100 5 0.045 25.298221281347029 10 135000
100 5 0.045 25.298221281347029 10 193700
100 5 0.045 25.298221281347029 10 84150
100 5 0.045 25.298221281347029 10 106600
100 5 0.045 25.298221281347029 10 146100
100 5 0.045 25.298221281347029 10 69750
100 5 0.045 25.298221281347029 10 165650
100 5 0.045 25.298221281347029 10 85700
100 5 0.045 25.298221281347029 10 65100
100 5 0.045 25.298221281347029 10 235500
100 5 0.045 25.298221281347029 10 107800
100 5 0.045 25.298221281347029 10 109700
100 5 0.045 25.298221281347029 10 99700
100 5 0.045 25.298221281347029 10 113750
100 5 0.045 25.298221281347029 10 83100
100 5 0.045 25.298221281347029 10 156400
100 5 0.045 25.298221281347029 10 70050
100 5 0.045 25.298221281347029 10 128850
100 5 0.045 25.298221281347029 10 92900
100 5 0.045 25.298221281347029 10 246350
100 5 0.045 25.298221281347029 10 181600
100 5 0.045 25.298221281347029 10 231000
100 5 0.045 25.298221281347029 10 58350
100 5 0.045 25.298221281347029 10 149950
100 5 0.045 25.298221281347029 10 47250
100 5 0.045 25.298221281347029 10 78400
100 5 0.045 25.298221281347029 10 91750
100 5 0.045 25.298221281347029 10 120350
100 5 0.045 25.298221281347029 10 117600
100 5 0.045 25.298221281347029 10 123300
100 5 0.045 25.298221281347029 10 130250
100 5 0.045 25.298221281347029 10 111650
100 5 0.045 25.298221281347029 10 107350
100 5 0.045 26.879360111431218 10 68550
100 5 0.045 26.879360111431218 10 135750
100 5 0.045 26.879360111431218 10 196950
100 5 0.045 26.879360111431218 10 138500
100 5 0.045 26.879360111431218 10 70500
100 5 0.045 26.879360111431218 10 107700
100 5 0.045 26.879360111431218 10 80900
100 5 0.045 26.879360111431218 10 125450
100 5 0.045 26.879360111431218 10 99500
100 5 0.045 26.879360111431218 10 75550
100 5 0.045 26.879360111431218 10 127300
100 5 0.045 26.879360111431218 10 122600
100 5 0.045 26.879360111431218 10 154600
100 5 0.045 26.879360111431218 10 199200
100 5 0.045 26.879360111431218 10 163150
100 5 0.045 26.879360111431218 10 103200
100 5 0.045 26.879360111431218 10 86000
100 5 0.045 26.879360111431218 10 93600
100 5 0.045 26.879360111431218 10 121550
100 5 0.045 26.879360111431218 10 262400
100 5 0.045 26.879360111431218 10 170050
100 5 0.045 26.879360111431218 10 91250
100 5 0.045 26.879360111431218 10 106450
100 5 0.045 26.879360111431218 10 137750
100 5 0.045 26.879360111431218 10 93300
100 5 0.045 26.879360111431218 10 128650
100 5 0.045 26.879360111431218 10 125950
100 5 0.045 26.879360111431218 10 149750
100 5 0.045 26.879360111431218 10 124800
100 5 0.045 26.879360111431218 10 188750
100 5 0.045 26.879360111431218 10 121250
100 5 0.045 26.879360111431218 10 102500
100 5 0.045 26.879360111431218 10 125450
100 5 0.045 26.879360111431218 10 160500
100 5 0.045 26.879360111431218 10 211100
100 5 0.045 26.879360111431218 10 171050
100 5 0.045 26.879360111431218 10 94050
100 5 0.045 26.879360111431218 10 146650
100 5 0.045 26.879360111431218 10 125100
100 5 0.045 26.879360111431218 10 109950
100 5 0.045 26.879360111431218 10 182300
100 5 0.045 26.879360111431218 10 135000
100 5 0.045 26.879360111431218 10 75500
100 5 0.045 26.879360111431218 10 108150
100 5 0.045 26.879360111431218 10 54250
100 5 0.045 26.879360111431218 10 150600
100 5 0.045 26.879360111431218 10 115850
100 5 0.045 26.879360111431218 10 236400
100 5 0.045 26.879360111431218 10 246600
100 5 0.045 26.879360111431218 10 151100
100 5 0.045 26.879360111431218 10 109050
100 5 0.045 26.879360111431218 10 83500
100 5 0.045 26.879360111431218 10 122800
100 5 0.045 26.879360111431218 10 140350
100 5 0.045 26.879360111431218 10 74700
100 5 0.045 26.879360111431218 10 125050
100 5 0.045 26.879360111431218 10 95350
100 5 0.045 26.879360111431218 10 107600
100 5 0.045 26.879360111431218 10 109500
100 5 0.045 26.879360111431218 10 104100
100 5 0.045 26.879360111431218 10 165300
100 5 0.045 26.879360111431218 10 125250
100 5 0.045 26.879360111431218 10 87100
100 5 0.045 26.879360111431218 10 65150
100 5 0.045 26.879360111431218 10 61250
100 5 0.045 26.879360111431218 10 122500
100 5 0.045 26.879360111431218 10 100100
100 5 0.045 26.879360111431218 10 50600
100 5 0.045 26.879360111431218 10 67300
100 5 0.045 26.879360111431218 10 90800
100 5 0.045 26.879360111431218 10 102800
100 5 0.045 26.879360111431218 10 132800
100 5 0.045 26.879360111431218 10 132150
100 5 0.045 26.879360111431218 10 81750
100 5 0.045 26.879360111431218 10 83300
100 5 0.045 26.879360111431218 10 87300
100 5 0.045 26.879360111431218 10 185400
100 5 0.045 26.879360111431218 10 87000
100 5 0.045 26.879360111431218 10 49800
100 5 0.045 26.879360111431218 10 126600
100 5 0.045 26.879360111431218 10 101700
100 5 0.045 26.879360111431218 10 98650
100 5 0.045 26.879360111431218 10 107950
100 5 0.045 26.879360111431218 10 83950
100 5 0.045 26.879360111431218 10 84700
100 5 0.045 26.879360111431218 10 112500
100 5 0.045 26.879360111431218 10 82950
100 5 0.045 26.879360111431218 10 111650
100 5 0.045 26.879360111431218 10 85000
100 5 0.045 26.879360111431218 10 62650
100 5 0.045 28.460498941515407 10 162600
100 5 0.045 28.460498941515407 10 128550
100 5 0.045 28.460498941515407 10 63600
100 5 0.045 28.460498941515407 10 152050
100 5 0.045 28.460498941515407 10 260050
100 5 0.045 28.460498941515407 10 143050
100 5 0.045 28.460498941515407 10 105750
100 5 0.045 28.460498941515407 10 158100
100 5 0.045 28.460498941515407 10 88650
100 5 0.045 28.460498941515407 10 94200
100 5 0.045 28.460498941515407 10 109550
100 5 0.045 28.460498941515407 10 194850
100 5 0.045 28.460498941515407 10 65850
100 5 0.045 28.460498941515407 10 170400
100 5 0.045 28.460498941515407 10 138850
100 5 0.045 28.460498941515407 10 195450
100 5 0.045 28.460498941515407 10 144000
100 5 0.045 28.460498941515407 10 148100
100 5 0.045 28.460498941515407 10 164750
100 5 0.045 28.460498941515407 10 174450
100 5 0.045 28.460498941515407 10 65050
100 5 0.045 28.460498941515407 10 104550
100 5 0.045 28.460498941515407 10 185100
100 5 0.045 28.460498941515407 10 196350
100 5 0.045 28.460498941515407 10 139400
100 5 0.045 28.460498941515407 10 154250
100 5 0.045 28.460498941515407 10 482900
100 5 0.045 28.460498941515407 10 97600
100 5 0.045 28.460498941515407 10 155350
100 5 0.045 28.460498941515407 10 100500
100 5 0.045 28.460498941515407 10 91550
100 5 0.045 28.460498941515407 10 152350
100 5 0.045 28.460498941515407 10 201450
100 5 0.045 28.460498941515407 10 155450
100 5 0.045 28.460498941515407 10 219050
100 5 0.045 28.460498941515407 10 245800
100 5 0.045 28.460498941515407 10 104400
100 5 0.045 28.460498941515407 10 128200
100 5 0.045 28.460498941515407 10 188450
100 5 0.045 28.460498941515407 10 155450
100 5 0.045 28.460498941515407 10 74750
100 5 0.045 28.460498941515407 10 141450
100 5 0.045 28.460498941515407 10 148450
100 5 0.045 28.460498941515407 10 171250
100 5 0.045 28.460498941515407 10 129000
100 5 0.045 28.460498941515407 10 184350
100 5 0.045 28.460498941515407 10 166050
100 5 0.045 28.460498941515407 10 92800
100 5 0.045 28.460498941515407 10 321850
100 5 0.045 28.460498941515407 10 186450
100 5 0.045 28.460498941515407 10 129450
100 5 0.045 28.460498941515407 10 233950
100 5 0.045 28.460498941515407 10 163000
100 5 0.045 28.460498941515407 10 66350
100 5 0.045 28.460498941515407 10 132400
100 5 0.045 28.460498941515407 10 129550
100 5 0.045 28.460498941515407 10 147600
100 5 0.045 28.460498941515407 10 126950
100 5 0.045 28.460498941515407 10 237300
100 5 0.045 28.460498941515407 10 176900
100 5 0.045 28.460498941515407 10 115050
100 5 0.045 28.460498941515407 10 106750
100 5 0.045 28.460498941515407 10 101400
100 5 0.045 28.460498941515407 10 130700
100 5 0.045 28.460498941515407 10 256000
100 5 0.045 28.460498941515407 10 152000
100 5 0.045 28.460498941515407 10 154400
100 5 0.045 28.460498941515407 10 158800
100 5 0.045 28.460498941515407 10 115050
100 5 0.045 28.460498941515407 10 88050
100 5 0.045 28.460498941515407 10 154550
100 5 0.045 28.460498941515407 10 126750
100 5 0.045 28.460498941515407 10 135950
100 5 0.045 28.460498941515407 10 95050
100 5 0.045 28.460498941515407 10 103700
100 5 0.045 28.460498941515407 10 159400
100 5 0.045 28.460498941515407 10 111750
100 5 0.045 28.460498941515407 10 183900
100 5 0.045 28.460498941515407 10 143000
100 5 0.045 28.460498941515407 10 213500
100 5 0.045 28.460498941515407 10 159650
100 5 0.045 28.460498941515407 10 177350
100 5 0.045 28.460498941515407 10 81850
100 5 0.045 28.460498941515407 10 108250
100 5 0.045 28.460498941515407 10 113800
100 5 0.045 28.460498941515407 10 200900
100 5 0.045 28.460498941515407 10 124000
100 5 0.045 28.460498941515407 10 199700
100 5 0.045 28.460498941515407 10 159350
100 5 0.045 28.460498941515407 10 339050
100 5 0.045 30.041637771599596 10 167650
100 5 0.045 30.041637771599596 10 135800
100 5 0.045 30.041637771599596 10 123550
100 5 0.045 30.041637771599596 10 332000
100 5 0.045 30.041637771599596 10 80150
100 5 0.045 30.041637771599596 10 447100
100 5 0.045 30.041637771599596 10 310550
100 5 0.045 30.041637771599596 10 139400
100 5 0.045 30.041637771599596 10 284200
100 5 0.045 30.041637771599596 10 153950
100 5 0.045 30.041637771599596 10 178100
100 5 0.045 30.041637771599596 10 80800
100 5 0.045 30.041637771599596 10 127250
100 5 0.045 30.041637771599596 10 152900
100 5 0.045 30.041637771599596 10 136750
100 5 0.045 30.041637771599596 10 311950
100 5 0.045 30.041637771599596 10 163050
100 5 0.045 30.041637771599596 10 89750
100 5 0.045 30.041637771599596 10 170350
100 5 0.045 30.041637771599596 10 152400
100 5 0.045 30.041637771599596 10 53650
100 5 0.045 30.041637771599596 10 263050
100 5 0.045 30.041637771599596 10 317350
100 5 0.045 30.041637771599596 10 110000
100 5 0.045 30.041637771599596 10 203850
100 5 0.045 30.041637771599596 10 81850
100 5 0.045 30.041637771599596 10 231050
100 5 0.045 30.041637771599596 10 155150
100 5 0.045 30.041637771599596 10 181000
100 5 0.045 30.041637771599596 10 112200
100 5 0.045 30.041637771599596 10 171500
100 5 0.045 30.041637771599596 10 88250
100 5 0.045 30.041637771599596 10 136650
100 5 0.045 30.041637771599596 10 135550
100 5 0.045 30.041637771599596 10 348300
100 5 0.045 30.041637771599596 10 131350
100 5 0.045 30.041637771599596 10 193900
100 5 0.045 30.041637771599596 10 117300
100 5 0.045 30.041637771599596 10 174200
100 5 0.045 30.041637771599596 10 117300
100 5 0.045 30.041637771599596 10 98500
100 5 0.045 30.041637771599596 10 180300
100 5 0.045 30.041637771599596 10 183850
100 5 0.045 30.041637771599596 10 133350
100 5 0.045 30.041637771599596 10 157950
100 5 0.045 30.041637771599596 10 173800
100 5 0.045 30.041637771599596 10 464450
100 5 0.045 30.041637771599596 10 191550
100 5 0.045 30.041637771599596 10 151100
100 5 0.045 30.041637771599596 10 208650
100 5 0.045 30.041637771599596 10 147050
100 5 0.045 30.041637771599596 10 150150
100 5 0.045 30.041637771599596 10 214400
100 5 0.045 30.041637771599596 10 197550
100 5 0.045 30.041637771599596 10 185850
100 5 0.045 30.041637771599596 10 229850
100 5 0.045 30.041637771599596 10 114200
100 5 0.045 30.041637771599596 10 228550
100 5 0.045 30.041637771599596 10 451850
100 5 0.045 30.041637771599596 10 198000
100 5 0.045 30.041637771599596 10 323150
100 5 0.045 30.041637771599596 10 78850
100 5 0.045 30.041637771599596 10 81650
100 5 0.045 30.041637771599596 10 143550
100 5 0.045 30.041637771599596 10 196850
100 5 0.045 30.041637771599596 10 92700
100 5 0.045 30.041637771599596 10 237500
100 5 0.045 30.041637771599596 10 140750
100 5 0.045 30.041637771599596 10 380550
100 5 0.045 30.041637771599596 10 114000
100 5 0.045 30.041637771599596 10 135000
100 5 0.045 30.041637771599596 10 127700
100 5 0.045 30.041637771599596 10 105800
100 5 0.045 30.041637771599596 10 219050
100 5 0.045 30.041637771599596 10 106600
100 5 0.045 30.041637771599596 10 108150
100 5 0.045 30.041637771599596 10 93150
100 5 0.045 30.041637771599596 10 75150
100 5 0.045 30.041637771599596 10 79600
100 5 0.045 30.041637771599596 10 171200
100 5 0.045 30.041637771599596 10 129050
100 5 0.045 30.041637771599596 10 210600
100 5 0.045 30.041637771599596 10 186100
100 5 0.045 30.041637771599596 10 120000
100 5 0.045 30.041637771599596 10 127150
100 5 0.045 30.041637771599596 10 183450
100 5 0.045 30.041637771599596 10 236400
100 5 0.045 30.041637771599596 10 147700
100 5 0.045 30.041637771599596 10 275250
100 5 0.045 30.041637771599596 10 367450
100 5 0.045 31.622776601683785 10 223850
100 5 0.045 31.622776601683785 10 110900
100 5 0.045 31.622776601683785 10 153350
100 5 0.045 31.622776601683785 10 178900
100 5 0.045 31.622776601683785 10 271700
100 5 0.045 31.622776601683785 10 177500
100 5 0.045 31.622776601683785 10 175450
100 5 0.045 31.622776601683785 10 148950
100 5 0.045 31.622776601683785 10 224200
100 5 0.045 31.622776601683785 10 78550
100 5 0.045 31.622776601683785 10 653700
100 5 0.045 31.622776601683785 10 189350
100 5 0.045 31.622776601683785 10 142150
100 5 0.045 31.622776601683785 10 134200
100 5 0.045 31.622776601683785 10 196400
100 5 0.045 31.622776601683785 10 116450
100 5 0.045 31.622776601683785 10 110150
100 5 0.045 31.622776601683785 10 200900
100 5 0.045 31.622776601683785 10 216100
100 5 0.045 31.622776601683785 10 168400
100 5 0.045 31.622776601683785 10 153850
100 5 0.045 31.622776601683785 10 240900
100 5 0.045 31.622776601683785 10 420550
100 5 0.045 31.622776601683785 10 143550
100 5 0.045 31.622776601683785 10 407550
100 5 0.045 31.622776601683785 10 426000
100 5 0.045 31.622776601683785 10 257050
100 5 0.045 31.622776601683785 10 196200
100 5 0.045 31.622776601683785 10 428600
100 5 0.045 31.622776601683785 10 215800
100 5 0.045 31.622776601683785 10 135350
100 5 0.045 31.622776601683785 10 111250
100 5 0.045 31.622776601683785 10 197200
100 5 0.045 31.622776601683785 10 202800
100 5 0.045 31.622776601683785 10 140800
100 5 0.045 31.622776601683785 10 278750
100 5 0.045 31.622776601683785 10 110300
100 5 0.045 31.622776601683785 10 180000
100 5 0.045 31.622776601683785 10 273250
100 5 0.045 31.622776601683785 10 284650
100 5 0.045 31.622776601683785 10 245300
100 5 0.045 31.622776601683785 10 223300
100 5 0.045 31.622776601683785 10 153400
100 5 0.045 31.622776601683785 10 193500
100 5 0.045 31.622776601683785 10 120750
100 5 0.045 31.622776601683785 10 123400
100 5 0.045 31.622776601683785 10 286000
100 5 0.045 31.622776601683785 10 238400
100 5 0.045 31.622776601683785 10 352000
100 5 0.045 31.622776601683785 10 129700
100 5 0.045 31.622776601683785 10 142000
100 5 0.045 31.622776601683785 10 332550
100 5 0.045 31.622776601683785 10 104400
100 5 0.045 31.622776601683785 10 344450
100 5 0.045 31.622776601683785 10 212650
100 5 0.045 31.622776601683785 10 117750
100 5 0.045 31.622776601683785 10 132950
100 5 0.045 31.622776601683785 10 206200
100 5 0.045 31.622776601683785 10 112000
100 5 0.045 31.622776601683785 10 263600
100 5 0.045 31.622776601683785 10 199350
100 5 0.045 31.622776601683785 10 286400
100 5 0.045 31.622776601683785 10 87750
100 5 0.045 31.622776601683785 10 228900
100 5 0.045 31.622776601683785 10 127850
100 5 0.045 31.622776601683785 10 440500
100 5 0.045 31.622776601683785 10 74300
100 5 0.045 31.622776601683785 10 185700
100 5 0.045 31.622776601683785 10 292550
100 5 0.045 31.622776601683785 10 196550
100 5 0.045 31.622776601683785 10 343550
100 5 0.045 31.622776601683785 10 486750
100 5 0.045 31.622776601683785 10 186250
100 5 0.045 31.622776601683785 10 341200
100 5 0.045 31.622776601683785 10 90550
100 5 0.045 31.622776601683785 10 203050
100 5 0.045 31.622776601683785 10 248150
100 5 0.045 31.622776601683785 10 177000
100 5 0.045 31.622776601683785 10 432050
100 5 0.045 31.622776601683785 10 291250
100 5 0.045 31.622776601683785 10 198700
100 5 0.045 31.622776601683785 10 310500
100 5 0.045 31.622776601683785 10 229350
100 5 0.045 31.622776601683785 10 198700
100 5 0.045 31.622776601683785 10 168350
100 5 0.045 31.622776601683785 10 148650
100 5 0.045 31.622776601683785 10 218900
100 5 0.045 31.622776601683785 10 330600
100 5 0.045 31.622776601683785 10 192750
100 5 0.045 31.622776601683785 10 85800
100 5 0.045 33.203915431767975 10 505050
100 5 0.045 33.203915431767975 10 167100
100 5 0.045 33.203915431767975 10 127250
100 5 0.045 33.203915431767975 10 156750
100 5 0.045 33.203915431767975 10 256550
100 5 0.045 33.203915431767975 10 183700
100 5 0.045 33.203915431767975 10 157000
100 5 0.045 33.203915431767975 10 223100
100 5 0.045 33.203915431767975 10 118450
100 5 0.045 33.203915431767975 10 91850
100 5 0.045 33.203915431767975 10 264500
100 5 0.045 33.203915431767975 10 246450
100 5 0.045 33.203915431767975 10 139600
100 5 0.045 33.203915431767975 10 181550
100 5 0.045 33.203915431767975 10 229700
