GLOBAL OPTIMUM SEARCH OF RE-EVALUATED BINARY ONEMAX
WITH ADDED POSTERIOR NOISE ~N(0, SIGMA)

NUMBER OF FITNESS EVALUATIONS FOR   cGA

DATE:   2016-1-8 (year-month-day)
TIME:   8:47:3 (hour:min:sec)
SEED:   1

EXPERIMENTS PERFORMED ON:   MacBook Pro (13" Retina, Beginning 2015)
OPERATING SYSTEM:   Mac OS X Version 10.11.1
PROCESSOR:   2.7GHz dual-core Intel Core i5 (Turbo Boost up to 3.1GHz) with 3MB shared L3 cache
MEMORY:   8GB of 1866MHz LPDDR3

DIMENSION K SIGMA N_RE_EVALUATIONS N_FITNESS_EVALUATIONS
100 25 90 10 6920
100 25 90 10 4900
100 25 90 10 5220
100 25 90 10 4480
100 25 90 10 2740
100 25 90 10 1800
100 25 90 10 9400
100 25 90 10 6440
100 25 90 10 3460
100 25 90 10 2440
100 25 90 10 820
100 25 90 10 4300
100 25 90 10 2800
100 25 90 10 3860
100 25 90 10 1220
100 25 90 10 3500
100 25 90 10 3980
100 25 90 10 8400
100 25 90 10 6800
100 25 90 10 3540
100 25 90 10 2800
100 25 90 10 740
100 25 90 10 3760
100 25 90 10 10580
100 25 90 10 300
100 25 90 10 2040
100 25 90 10 7880
100 25 90 10 3300
100 25 90 10 4200
100 25 90 10 3280
100 25 90 10 8980
100 25 90 10 4540
100 25 90 10 4720
100 25 90 10 2980
100 25 90 10 3420
100 25 90 10 1280
100 25 90 10 3700
100 25 90 10 3480
100 25 90 10 3860
100 25 90 10 5300
100 25 90 10 1560
100 25 90 10 2180
100 25 90 10 5680
100 25 90 10 5420
100 25 90 10 1940
100 25 90 10 2280
100 25 90 10 7660
100 25 90 10 3440
100 25 90 10 2120
100 25 90 10 1880
100 25 90 10 920
100 25 90 10 4080
100 25 90 10 3860
100 25 90 10 2640
100 25 90 10 1920
100 25 90 10 2320
100 25 90 10 4040
100 25 90 10 2720
100 25 90 10 2780
100 25 90 10 4960
100 25 90 10 2120
100 25 90 10 3740
100 25 90 10 2920
100 25 90 10 3180
100 25 90 10 2040
