GLOBAL OPTIMUM SEARCH OF RE-EVALUATED BINARY ONEMAX
WITH ADDED POSTERIOR NOISE ~N(0, SIGMA)

NUMBER OF FITNESS EVALUATIONS FOR   cGA

DATE:   2016-1-8 (year-month-day)
TIME:   8:32:18 (hour:min:sec)
SEED:   1

EXPERIMENTS PERFORMED ON:   MacBook Pro (13" Retina, Beginning 2015)
OPERATING SYSTEM:   Mac OS X Version 10.11.1
PROCESSOR:   2.7GHz dual-core Intel Core i5 (Turbo Boost up to 3.1GHz) with 3MB shared L3 cache
MEMORY:   8GB of 1866MHz LPDDR3

DIMENSION K SIGMA N_RE_EVALUATIONS N_FITNESS_EVALUATIONS
100 25 10 10 1200
100 25 10 10 1880
100 25 10 10 660
100 25 10 10 2920
100 25 10 10 6700
100 25 10 10 1420
100 25 10 10 2180
100 25 10 10 3960
100 25 10 10 4420
100 25 10 10 1020
100 25 10 10 3360
100 25 10 10 1280
100 25 10 10 740
100 25 10 10 1720
100 25 10 10 1980
100 25 10 10 2340
100 25 10 10 3960
100 25 10 10 1280
100 25 10 10 3000
100 25 10 10 1820
100 25 10 10 2280
100 25 10 10 2560
100 25 10 10 3060
100 25 10 10 860
100 25 10 10 4300
100 25 10 10 1560
100 25 10 10 1760
100 25 10 10 2520
100 25 10 10 2680
100 25 10 10 3980
100 25 10 10 1220
100 25 10 10 2140
100 25 10 10 2980
100 25 10 10 840
100 25 10 10 660
100 25 10 10 4120
100 25 10 10 5080
100 25 10 10 4060
100 25 10 10 760
100 25 10 10 2240
100 25 10 10 2240
100 25 10 10 980
100 25 10 10 1400
100 25 10 10 1440
100 25 10 10 860
100 25 10 10 1900
100 25 10 10 7180
100 25 10 10 4900
100 25 10 10 460
100 25 10 10 1920
100 25 10 10 2620
100 25 10 10 2800
100 25 10 10 2540
100 25 10 10 1480
100 25 10 10 1800
100 25 10 10 3980
100 25 10 10 1280
100 25 10 10 2200
100 25 10 10 1360
100 25 10 10 1200
100 25 10 11 1298
100 25 10 11 2860
100 25 10 11 2816
100 25 10 11 1782
100 25 10 11 3058
100 25 10 11 2662
100 25 10 11 1892
100 25 10 11 1826
100 25 10 11 1386
100 25 10 11 3696
100 25 10 11 2266
100 25 10 11 7920
100 25 10 11 2332
100 25 10 11 4004
100 25 10 11 3124
100 25 10 11 1518
100 25 10 11 1562
100 25 10 11 1606
100 25 10 11 3630
100 25 10 11 5192
100 25 10 11 3366
100 25 10 11 4664
100 25 10 11 2684
100 25 10 11 2442
100 25 10 11 1562
100 25 10 11 3916
100 25 10 11 924
100 25 10 11 2948
100 25 10 11 3014
100 25 10 11 4576
100 25 10 11 990
100 25 10 11 1914
100 25 10 11 2354
100 25 10 11 3366
100 25 10 11 3168
100 25 10 11 4444
100 25 10 11 11550
100 25 10 11 814
100 25 10 11 2310
100 25 10 11 3300
100 25 10 11 3212
100 25 10 11 2552
100 25 10 11 2530
100 25 10 11 2288
100 25 10 11 1892
100 25 10 11 5544
100 25 10 11 6842
100 25 10 11 814
100 25 10 11 3410
100 25 10 11 2442
100 25 10 11 5104
100 25 10 11 2002
100 25 10 11 968
100 25 10 11 6380
100 25 10 11 2046
100 25 10 11 3366
100 25 10 11 4070
100 25 10 11 3014
100 25 10 11 924
100 25 10 11 1892
100 25 10 11 1056
100 25 10 11 3036
100 25 10 11 1078
100 25 10 11 2486
100 25 10 11 4136
100 25 10 11 1562
100 25 10 11 1826
100 25 10 11 704
100 25 10 11 2134
100 25 10 11 4884
100 25 10 11 3652
100 25 10 11 2464
100 25 10 11 814
100 25 10 11 3696
100 25 10 11 3674
100 25 10 11 1672
100 25 10 11 5170
100 25 10 11 6336
100 25 10 11 2574
100 25 10 11 5390
100 25 10 11 2816
100 25 10 11 1980
100 25 10 11 3256
100 25 10 11 3938
100 25 10 11 1650
100 25 10 11 990
100 25 10 11 2552
100 25 10 11 4840
100 25 10 11 2618
100 25 10 11 2068
100 25 10 11 3014
100 25 10 11 1672
100 25 10 11 1188
100 25 10 11 2706
100 25 10 11 8514
100 25 10 11 1342
100 25 10 11 2618
100 25 10 11 858
100 25 10 11 1804
100 25 10 11 6204
100 25 10 12 5256
100 25 10 12 2064
100 25 10 12 936
100 25 10 12 1536
100 25 10 12 3408
100 25 10 12 1440
100 25 10 12 2160
100 25 10 12 2856
100 25 10 12 1344
100 25 10 12 3048
100 25 10 12 2232
100 25 10 12 1272
100 25 10 12 2256
100 25 10 12 4488
100 25 10 12 3120
100 25 10 12 1824
100 25 10 12 3408
100 25 10 12 1776
100 25 10 12 4368
100 25 10 12 4920
100 25 10 12 7512
100 25 10 12 3456
100 25 10 12 2568
100 25 10 12 3672
100 25 10 12 4920
100 25 10 12 4272
100 25 10 12 672
100 25 10 12 3768
100 25 10 12 864
100 25 10 12 864
100 25 10 12 2112
100 25 10 12 2328
100 25 10 12 5928
100 25 10 12 2808
100 25 10 12 2904
100 25 10 12 9768
100 25 10 12 5136
100 25 10 12 2712
100 25 10 12 2688
100 25 10 12 4608
100 25 10 12 2112
100 25 10 12 1656
100 25 10 12 3840
100 25 10 12 2400
100 25 10 12 1680
100 25 10 12 1992
100 25 10 12 1680
100 25 10 12 3816
100 25 10 12 2280
100 25 10 12 4416
100 25 10 12 2544
100 25 10 12 1680
100 25 10 12 4512
100 25 10 12 4104
100 25 10 12 8616
